,province,adcode,model,bodyType,regYear,regMonth,salesVolume,popularity,carCommentVolum,newsReplyVolum
29869,湖北,420000,0797526c057dcf5b,Sedan,2017,11,1303,1292.0,1170.0,1703.0
29870,湖南,430000,0797526c057dcf5b,Sedan,2017,11,1696,1584.0,1170.0,1703.0
29871,福建,350000,0797526c057dcf5b,Sedan,2017,11,1572,1191.0,1170.0,1703.0
29872,辽宁,210000,0797526c057dcf5b,Sedan,2017,11,2285,1140.0,1170.0,1703.0
29873,重庆,500000,0797526c057dcf5b,Sedan,2017,11,547,535.0,1170.0,1703.0
29874,陕西,610000,0797526c057dcf5b,Sedan,2017,11,390,535.0,1170.0,1703.0
29875,黑龙江,230000,0797526c057dcf5b,Sedan,2017,11,1104,575.0,1170.0,1703.0
29876,上海,310000,936168bd4850913d,SUV,2017,11,333,123.0,895.0,3050.0
29877,云南,530000,936168bd4850913d,SUV,2017,11,533,38.0,895.0,3050.0
29878,内蒙古,150000,936168bd4850913d,SUV,2017,11,458,25.0,895.0,3050.0
29879,北京,110000,936168bd4850913d,SUV,2017,11,689,117.0,895.0,3050.0
29880,四川,510000,936168bd4850913d,SUV,2017,11,642,71.0,895.0,3050.0
29881,安徽,340000,936168bd4850913d,SUV,2017,11,622,59.0,895.0,3050.0
29882,山东,370000,936168bd4850913d,SUV,2017,11,1423,207.0,895.0,3050.0
29883,山西,140000,936168bd4850913d,SUV,2017,11,595,44.0,895.0,3050.0
29884,广东,440000,936168bd4850913d,SUV,2017,11,3829,370.0,895.0,3050.0
29885,广西,450000,936168bd4850913d,SUV,2017,11,407,40.0,895.0,3050.0
29886,江苏,320000,936168bd4850913d,SUV,2017,11,1203,108.0,895.0,3050.0
29887,江西,360000,936168bd4850913d,SUV,2017,11,437,46.0,895.0,3050.0
29888,河北,130000,936168bd4850913d,SUV,2017,11,1205,80.0,895.0,3050.0
29889,河南,410000,936168bd4850913d,SUV,2017,11,1512,679.0,895.0,3050.0
29890,浙江,330000,936168bd4850913d,SUV,2017,11,1105,194.0,895.0,3050.0
29891,湖北,420000,936168bd4850913d,SUV,2017,11,1723,71.0,895.0,3050.0
29892,湖南,430000,936168bd4850913d,SUV,2017,11,816,73.0,895.0,3050.0
29893,福建,350000,936168bd4850913d,SUV,2017,11,700,59.0,895.0,3050.0
29894,辽宁,210000,936168bd4850913d,SUV,2017,11,1081,224.0,895.0,3050.0
29895,重庆,500000,936168bd4850913d,SUV,2017,11,301,33.0,895.0,3050.0
29896,陕西,610000,936168bd4850913d,SUV,2017,11,578,86.0,895.0,3050.0
29897,黑龙江,230000,936168bd4850913d,SUV,2017,11,729,65.0,895.0,3050.0
29898,上海,310000,cc21c7e91a3b5a0c,SUV,2017,11,177,705.0,155.0,62.0
29899,云南,530000,cc21c7e91a3b5a0c,SUV,2017,11,359,955.0,155.0,62.0
29900,内蒙古,150000,cc21c7e91a3b5a0c,SUV,2017,11,215,898.0,155.0,62.0
29901,北京,110000,cc21c7e91a3b5a0c,SUV,2017,11,198,1018.0,155.0,62.0
29902,四川,510000,cc21c7e91a3b5a0c,SUV,2017,11,364,1095.0,155.0,62.0
29903,安徽,340000,cc21c7e91a3b5a0c,SUV,2017,11,377,1378.0,155.0,62.0
29904,山东,370000,cc21c7e91a3b5a0c,SUV,2017,11,700,3625.0,155.0,62.0
29905,山西,140000,cc21c7e91a3b5a0c,SUV,2017,11,278,1070.0,155.0,62.0
29906,广东,440000,cc21c7e91a3b5a0c,SUV,2017,11,2189,4802.0,155.0,62.0
29907,广西,450000,cc21c7e91a3b5a0c,SUV,2017,11,275,720.0,155.0,62.0
29908,江苏,320000,cc21c7e91a3b5a0c,SUV,2017,11,913,2823.0,155.0,62.0
29909,江西,360000,cc21c7e91a3b5a0c,SUV,2017,11,301,749.0,155.0,62.0
29910,河北,130000,cc21c7e91a3b5a0c,SUV,2017,11,591,2703.0,155.0,62.0
29911,河南,410000,cc21c7e91a3b5a0c,SUV,2017,11,743,2699.0,155.0,62.0
29912,浙江,330000,cc21c7e91a3b5a0c,SUV,2017,11,900,2449.0,155.0,62.0
29913,湖北,420000,cc21c7e91a3b5a0c,SUV,2017,11,736,1498.0,155.0,62.0
29914,湖南,430000,cc21c7e91a3b5a0c,SUV,2017,11,399,1008.0,155.0,62.0
29915,福建,350000,cc21c7e91a3b5a0c,SUV,2017,11,471,1277.0,155.0,62.0
29916,辽宁,210000,cc21c7e91a3b5a0c,SUV,2017,11,426,1858.0,155.0,62.0
29917,重庆,500000,cc21c7e91a3b5a0c,SUV,2017,11,160,432.0,155.0,62.0
29918,陕西,610000,cc21c7e91a3b5a0c,SUV,2017,11,229,1013.0,155.0,62.0
29919,黑龙江,230000,cc21c7e91a3b5a0c,SUV,2017,11,246,1522.0,155.0,62.0
29920,上海,310000,7aab7fca2470987e,MPV,2017,11,199,303.0,46.0,202.0
29921,云南,530000,7aab7fca2470987e,MPV,2017,11,17,113.0,46.0,202.0
29922,内蒙古,150000,7aab7fca2470987e,MPV,2017,11,21,169.0,46.0,202.0
29923,北京,110000,7aab7fca2470987e,MPV,2017,11,257,463.0,46.0,202.0
29924,四川,510000,7aab7fca2470987e,MPV,2017,11,31,169.0,46.0,202.0
29925,安徽,340000,7aab7fca2470987e,MPV,2017,11,61,291.0,46.0,202.0
29926,山东,370000,7aab7fca2470987e,MPV,2017,11,268,1148.0,46.0,202.0
29927,山西,140000,7aab7fca2470987e,MPV,2017,11,93,254.0,46.0,202.0
29928,广东,440000,7aab7fca2470987e,MPV,2017,11,910,1344.0,46.0,202.0
29929,广西,450000,7aab7fca2470987e,MPV,2017,11,20,164.0,46.0,202.0
29930,江苏,320000,7aab7fca2470987e,MPV,2017,11,342,695.0,46.0,202.0
29931,江西,360000,7aab7fca2470987e,MPV,2017,11,32,167.0,46.0,202.0
29932,河北,130000,7aab7fca2470987e,MPV,2017,11,226,676.0,46.0,202.0
29933,河南,410000,7aab7fca2470987e,MPV,2017,11,142,1495.0,46.0,202.0
29934,浙江,330000,7aab7fca2470987e,MPV,2017,11,299,610.0,46.0,202.0
29935,湖北,420000,7aab7fca2470987e,MPV,2017,11,63,178.0,46.0,202.0
29936,湖南,430000,7aab7fca2470987e,MPV,2017,11,40,154.0,46.0,202.0
29937,福建,350000,7aab7fca2470987e,MPV,2017,11,65,176.0,46.0,202.0
29938,辽宁,210000,7aab7fca2470987e,MPV,2017,11,127,625.0,46.0,202.0
29939,重庆,500000,7aab7fca2470987e,MPV,2017,11,19,73.0,46.0,202.0
29940,陕西,610000,7aab7fca2470987e,MPV,2017,11,31,248.0,46.0,202.0
29941,黑龙江,230000,7aab7fca2470987e,MPV,2017,11,39,429.0,46.0,202.0
29942,上海,310000,fde95ea242abd896,SUV,2017,11,224,877.0,139.0,106.0
29943,云南,530000,fde95ea242abd896,SUV,2017,11,302,1451.0,139.0,106.0
29944,内蒙古,150000,fde95ea242abd896,SUV,2017,11,142,947.0,139.0,106.0
29945,北京,110000,fde95ea242abd896,SUV,2017,11,159,1209.0,139.0,106.0
29946,四川,510000,fde95ea242abd896,SUV,2017,11,429,1673.0,139.0,106.0
29947,安徽,340000,fde95ea242abd896,SUV,2017,11,286,1582.0,139.0,106.0
29948,山东,370000,fde95ea242abd896,SUV,2017,11,697,3710.0,139.0,106.0
29949,山西,140000,fde95ea242abd896,SUV,2017,11,213,1391.0,139.0,106.0
29950,广东,440000,fde95ea242abd896,SUV,2017,11,3592,10082.0,139.0,106.0
29951,广西,450000,fde95ea242abd896,SUV,2017,11,374,1371.0,139.0,106.0
29952,江苏,320000,fde95ea242abd896,SUV,2017,11,683,3337.0,139.0,106.0
29953,江西,360000,fde95ea242abd896,SUV,2017,11,246,1169.0,139.0,106.0
29954,河北,130000,fde95ea242abd896,SUV,2017,11,544,2883.0,139.0,106.0
29955,河南,410000,fde95ea242abd896,SUV,2017,11,449,2681.0,139.0,106.0
29956,浙江,330000,fde95ea242abd896,SUV,2017,11,748,3579.0,139.0,106.0
29957,湖北,420000,fde95ea242abd896,SUV,2017,11,630,1905.0,139.0,106.0
29958,湖南,430000,fde95ea242abd896,SUV,2017,11,384,1703.0,139.0,106.0
29959,福建,350000,fde95ea242abd896,SUV,2017,11,678,1976.0,139.0,106.0
29960,辽宁,210000,fde95ea242abd896,SUV,2017,11,502,2046.0,139.0,106.0
29961,重庆,500000,fde95ea242abd896,SUV,2017,11,225,625.0,139.0,106.0
29962,陕西,610000,fde95ea242abd896,SUV,2017,11,178,1038.0,139.0,106.0
29963,黑龙江,230000,fde95ea242abd896,SUV,2017,11,239,1361.0,139.0,106.0
29964,上海,310000,97f15de12cfabbd5,Sedan,2017,11,377,1008.0,302.0,483.0
29965,云南,530000,97f15de12cfabbd5,Sedan,2017,11,130,1072.0,302.0,483.0
29966,内蒙古,150000,97f15de12cfabbd5,Sedan,2017,11,210,823.0,302.0,483.0
29967,北京,110000,97f15de12cfabbd5,Sedan,2017,11,628,1462.0,302.0,483.0
29968,四川,510000,97f15de12cfabbd5,Sedan,2017,11,331,986.0,302.0,483.0
29969,安徽,340000,97f15de12cfabbd5,Sedan,2017,11,283,1554.0,302.0,483.0
29970,山东,370000,97f15de12cfabbd5,Sedan,2017,11,988,3415.0,302.0,483.0
29971,山西,140000,97f15de12cfabbd5,Sedan,2017,11,376,1036.0,302.0,483.0
29972,广东,440000,97f15de12cfabbd5,Sedan,2017,11,2999,7099.0,302.0,483.0
29973,广西,450000,97f15de12cfabbd5,Sedan,2017,11,131,1150.0,302.0,483.0
29974,江苏,320000,97f15de12cfabbd5,Sedan,2017,11,1098,3315.0,302.0,483.0
29975,江西,360000,97f15de12cfabbd5,Sedan,2017,11,216,901.0,302.0,483.0
29976,河北,130000,97f15de12cfabbd5,Sedan,2017,11,973,2371.0,302.0,483.0
29977,河南,410000,97f15de12cfabbd5,Sedan,2017,11,591,3173.0,302.0,483.0
29978,浙江,330000,97f15de12cfabbd5,Sedan,2017,11,1557,3663.0,302.0,483.0
29979,湖北,420000,97f15de12cfabbd5,Sedan,2017,11,482,1157.0,302.0,483.0
29980,湖南,430000,97f15de12cfabbd5,Sedan,2017,11,452,1427.0,302.0,483.0
29981,福建,350000,97f15de12cfabbd5,Sedan,2017,11,513,1320.0,302.0,483.0
29982,辽宁,210000,97f15de12cfabbd5,Sedan,2017,11,1106,2250.0,302.0,483.0
29983,重庆,500000,97f15de12cfabbd5,Sedan,2017,11,162,567.0,302.0,483.0
29984,陕西,610000,97f15de12cfabbd5,Sedan,2017,11,237,646.0,302.0,483.0
29985,黑龙江,230000,97f15de12cfabbd5,Sedan,2017,11,571,1391.0,302.0,483.0
29986,上海,310000,f5d69960089c3614,SUV,2017,11,317,1965.0,44.0,20770.0
29987,云南,530000,f5d69960089c3614,SUV,2017,11,89,1251.0,44.0,20770.0
29988,内蒙古,150000,f5d69960089c3614,SUV,2017,11,60,970.0,44.0,20770.0
29989,北京,110000,f5d69960089c3614,SUV,2017,11,408,3158.0,44.0,20770.0
29990,四川,510000,f5d69960089c3614,SUV,2017,11,312,2651.0,44.0,20770.0
29991,安徽,340000,f5d69960089c3614,SUV,2017,11,107,1927.0,44.0,20770.0
29992,山东,370000,f5d69960089c3614,SUV,2017,11,263,4356.0,44.0,20770.0
29993,山西,140000,f5d69960089c3614,SUV,2017,11,41,951.0,44.0,20770.0
29994,广东,440000,f5d69960089c3614,SUV,2017,11,433,4830.0,44.0,20770.0
29995,广西,450000,f5d69960089c3614,SUV,2017,11,57,917.0,44.0,20770.0
29996,江苏,320000,f5d69960089c3614,SUV,2017,11,232,3530.0,44.0,20770.0
29997,江西,360000,f5d69960089c3614,SUV,2017,11,76,1115.0,44.0,20770.0
29998,河北,130000,f5d69960089c3614,SUV,2017,11,139,2714.0,44.0,20770.0
29999,河南,410000,f5d69960089c3614,SUV,2017,11,129,3381.0,44.0,20770.0
30000,浙江,330000,f5d69960089c3614,SUV,2017,11,127,2714.0,44.0,20770.0
30001,湖北,420000,f5d69960089c3614,SUV,2017,11,138,1589.0,44.0,20770.0
30002,湖南,430000,f5d69960089c3614,SUV,2017,11,157,1864.0,44.0,20770.0
30003,福建,350000,f5d69960089c3614,SUV,2017,11,111,1246.0,44.0,20770.0
30004,辽宁,210000,f5d69960089c3614,SUV,2017,11,141,1535.0,44.0,20770.0
30005,重庆,500000,f5d69960089c3614,SUV,2017,11,145,1323.0,44.0,20770.0
30006,陕西,610000,f5d69960089c3614,SUV,2017,11,152,1685.0,44.0,20770.0
30007,黑龙江,230000,f5d69960089c3614,SUV,2017,11,68,990.0,44.0,20770.0
30008,上海,310000,5b1c11c3efed5312,SUV,2017,11,143,286.0,66.0,131.0
30009,云南,530000,5b1c11c3efed5312,SUV,2017,11,97,239.0,66.0,131.0
30010,内蒙古,150000,5b1c11c3efed5312,SUV,2017,11,52,266.0,66.0,131.0
30011,北京,110000,5b1c11c3efed5312,SUV,2017,11,23,436.0,66.0,131.0
30012,四川,510000,5b1c11c3efed5312,SUV,2017,11,173,460.0,66.0,131.0
30013,安徽,340000,5b1c11c3efed5312,SUV,2017,11,381,769.0,66.0,131.0
30014,山东,370000,5b1c11c3efed5312,SUV,2017,11,438,1280.0,66.0,131.0
30015,山西,140000,5b1c11c3efed5312,SUV,2017,11,97,473.0,66.0,131.0
30016,广东,440000,5b1c11c3efed5312,SUV,2017,11,535,1081.0,66.0,131.0
30017,广西,450000,5b1c11c3efed5312,SUV,2017,11,67,172.0,66.0,131.0
30018,江苏,320000,5b1c11c3efed5312,SUV,2017,11,640,1066.0,66.0,131.0
30019,江西,360000,5b1c11c3efed5312,SUV,2017,11,313,415.0,66.0,131.0
30020,河北,130000,5b1c11c3efed5312,SUV,2017,11,304,1063.0,66.0,131.0
30021,河南,410000,5b1c11c3efed5312,SUV,2017,11,489,1616.0,66.0,131.0
30022,浙江,330000,5b1c11c3efed5312,SUV,2017,11,779,1184.0,66.0,131.0
30023,湖北,420000,5b1c11c3efed5312,SUV,2017,11,265,399.0,66.0,131.0
30024,湖南,430000,5b1c11c3efed5312,SUV,2017,11,193,480.0,66.0,131.0
30025,福建,350000,5b1c11c3efed5312,SUV,2017,11,178,371.0,66.0,131.0
30026,辽宁,210000,5b1c11c3efed5312,SUV,2017,11,54,476.0,66.0,131.0
30027,重庆,500000,5b1c11c3efed5312,SUV,2017,11,32,153.0,66.0,131.0
30028,陕西,610000,5b1c11c3efed5312,SUV,2017,11,63,378.0,66.0,131.0
30029,黑龙江,230000,5b1c11c3efed5312,SUV,2017,11,42,279.0,66.0,131.0
30030,上海,310000,17363f08d683d52b,SUV,2017,11,21,892.0,87.0,8006.0
30031,云南,530000,17363f08d683d52b,SUV,2017,11,58,940.0,87.0,8006.0
30032,内蒙古,150000,17363f08d683d52b,SUV,2017,11,29,1200.0,87.0,8006.0
30033,北京,110000,17363f08d683d52b,SUV,2017,11,26,1996.0,87.0,8006.0
30034,四川,510000,17363f08d683d52b,SUV,2017,11,88,1684.0,87.0,8006.0
30035,安徽,340000,17363f08d683d52b,SUV,2017,11,193,2040.0,87.0,8006.0
30036,山东,370000,17363f08d683d52b,SUV,2017,11,468,4397.0,87.0,8006.0
30037,山西,140000,17363f08d683d52b,SUV,2017,11,16,1521.0,87.0,8006.0
30038,广东,440000,17363f08d683d52b,SUV,2017,11,30,3860.0,87.0,8006.0
30039,广西,450000,17363f08d683d52b,SUV,2017,11,15,756.0,87.0,8006.0
30040,江苏,320000,17363f08d683d52b,SUV,2017,11,328,3473.0,87.0,8006.0
30041,江西,360000,17363f08d683d52b,SUV,2017,11,105,1125.0,87.0,8006.0
30042,河北,130000,17363f08d683d52b,SUV,2017,11,209,3662.0,87.0,8006.0
30043,河南,410000,17363f08d683d52b,SUV,2017,11,258,3504.0,87.0,8006.0
30044,浙江,330000,17363f08d683d52b,SUV,2017,11,360,3895.0,87.0,8006.0
30045,湖北,420000,17363f08d683d52b,SUV,2017,11,178,1640.0,87.0,8006.0
30046,湖南,430000,17363f08d683d52b,SUV,2017,11,282,1767.0,87.0,8006.0
30047,福建,350000,17363f08d683d52b,SUV,2017,11,50,1226.0,87.0,8006.0
30048,辽宁,210000,17363f08d683d52b,SUV,2017,11,71,2000.0,87.0,8006.0
30049,重庆,500000,17363f08d683d52b,SUV,2017,11,10,729.0,87.0,8006.0
30050,陕西,610000,17363f08d683d52b,SUV,2017,11,74,1481.0,87.0,8006.0
30051,黑龙江,230000,17363f08d683d52b,SUV,2017,11,51,1341.0,87.0,8006.0
30052,上海,310000,06880909932890ca,Sedan,2017,11,407,459.0,209.0,2.0
30053,云南,530000,06880909932890ca,Sedan,2017,11,120,341.0,209.0,2.0
30054,内蒙古,150000,06880909932890ca,Sedan,2017,11,55,294.0,209.0,2.0
30055,北京,110000,06880909932890ca,Sedan,2017,11,213,842.0,209.0,2.0
30056,四川,510000,06880909932890ca,Sedan,2017,11,730,829.0,209.0,2.0
30057,安徽,340000,06880909932890ca,Sedan,2017,11,659,1181.0,209.0,2.0
30058,山东,370000,06880909932890ca,Sedan,2017,11,749,1694.0,209.0,2.0
30059,山西,140000,06880909932890ca,Sedan,2017,11,151,439.0,209.0,2.0
30060,广东,440000,06880909932890ca,Sedan,2017,11,1385,2002.0,209.0,2.0
30061,广西,450000,06880909932890ca,Sedan,2017,11,199,379.0,209.0,2.0
30062,江苏,320000,06880909932890ca,Sedan,2017,11,2157,2111.0,209.0,2.0
30063,江西,360000,06880909932890ca,Sedan,2017,11,502,578.0,209.0,2.0
30064,河北,130000,06880909932890ca,Sedan,2017,11,510,1148.0,209.0,2.0
30065,河南,410000,06880909932890ca,Sedan,2017,11,1428,2217.0,209.0,2.0
30066,浙江,330000,06880909932890ca,Sedan,2017,11,1730,2201.0,209.0,2.0
30067,湖北,420000,06880909932890ca,Sedan,2017,11,510,609.0,209.0,2.0
30068,湖南,430000,06880909932890ca,Sedan,2017,11,509,782.0,209.0,2.0
30069,福建,350000,06880909932890ca,Sedan,2017,11,538,643.0,209.0,2.0
30070,辽宁,210000,06880909932890ca,Sedan,2017,11,212,705.0,209.0,2.0
30071,重庆,500000,06880909932890ca,Sedan,2017,11,391,447.0,209.0,2.0
30072,陕西,610000,06880909932890ca,Sedan,2017,11,242,600.0,209.0,2.0
30073,黑龙江,230000,06880909932890ca,Sedan,2017,11,216,405.0,209.0,2.0
30074,上海,310000,9c1c7ee8ebdda299,Sedan,2017,11,53,218.0,115.0,90.0
30075,云南,530000,9c1c7ee8ebdda299,Sedan,2017,11,204,146.0,115.0,90.0
30076,内蒙古,150000,9c1c7ee8ebdda299,Sedan,2017,11,334,275.0,115.0,90.0
30077,北京,110000,9c1c7ee8ebdda299,Sedan,2017,11,42,486.0,115.0,90.0
30078,四川,510000,9c1c7ee8ebdda299,Sedan,2017,11,454,432.0,115.0,90.0
30079,安徽,340000,9c1c7ee8ebdda299,Sedan,2017,11,313,378.0,115.0,90.0
30080,山东,370000,9c1c7ee8ebdda299,Sedan,2017,11,1169,1682.0,115.0,90.0
30081,山西,140000,9c1c7ee8ebdda299,Sedan,2017,11,768,541.0,115.0,90.0
30082,广东,440000,9c1c7ee8ebdda299,Sedan,2017,11,430,1153.0,115.0,90.0
30083,广西,450000,9c1c7ee8ebdda299,Sedan,2017,11,278,257.0,115.0,90.0
30084,江苏,320000,9c1c7ee8ebdda299,Sedan,2017,11,373,676.0,115.0,90.0
30085,江西,360000,9c1c7ee8ebdda299,Sedan,2017,11,174,260.0,115.0,90.0
30086,河北,130000,9c1c7ee8ebdda299,Sedan,2017,11,1482,1530.0,115.0,90.0
30087,河南,410000,9c1c7ee8ebdda299,Sedan,2017,11,743,1406.0,115.0,90.0
30088,浙江,330000,9c1c7ee8ebdda299,Sedan,2017,11,546,708.0,115.0,90.0
30089,湖北,420000,9c1c7ee8ebdda299,Sedan,2017,11,179,264.0,115.0,90.0
30090,湖南,430000,9c1c7ee8ebdda299,Sedan,2017,11,357,290.0,115.0,90.0
30091,福建,350000,9c1c7ee8ebdda299,Sedan,2017,11,305,445.0,115.0,90.0
30092,辽宁,210000,9c1c7ee8ebdda299,Sedan,2017,11,776,847.0,115.0,90.0
30093,重庆,500000,9c1c7ee8ebdda299,Sedan,2017,11,121,148.0,115.0,90.0
30094,陕西,610000,9c1c7ee8ebdda299,Sedan,2017,11,274,333.0,115.0,90.0
30095,黑龙江,230000,9c1c7ee8ebdda299,Sedan,2017,11,647,513.0,115.0,90.0
30096,上海,310000,c6833cb891626c17,SUV,2017,11,433,347.0,177.0,754.0
30097,云南,530000,c6833cb891626c17,SUV,2017,11,298,445.0,177.0,754.0
30098,内蒙古,150000,c6833cb891626c17,SUV,2017,11,221,491.0,177.0,754.0
30099,北京,110000,c6833cb891626c17,SUV,2017,11,331,771.0,177.0,754.0
30100,四川,510000,c6833cb891626c17,SUV,2017,11,497,642.0,177.0,754.0
30101,安徽,340000,c6833cb891626c17,SUV,2017,11,889,1100.0,177.0,754.0
30102,山东,370000,c6833cb891626c17,SUV,2017,11,827,1599.0,177.0,754.0
30103,山西,140000,c6833cb891626c17,SUV,2017,11,256,576.0,177.0,754.0
30104,广东,440000,c6833cb891626c17,SUV,2017,11,938,1332.0,177.0,754.0
30105,广西,450000,c6833cb891626c17,SUV,2017,11,155,259.0,177.0,754.0
30106,江苏,320000,c6833cb891626c17,SUV,2017,11,1192,1345.0,177.0,754.0
30107,江西,360000,c6833cb891626c17,SUV,2017,11,653,522.0,177.0,754.0
30108,河北,130000,c6833cb891626c17,SUV,2017,11,978,1279.0,177.0,754.0
30109,河南,410000,c6833cb891626c17,SUV,2017,11,1246,1464.0,177.0,754.0
30110,浙江,330000,c6833cb891626c17,SUV,2017,11,1878,1840.0,177.0,754.0
30111,湖北,420000,c6833cb891626c17,SUV,2017,11,609,561.0,177.0,754.0
30112,湖南,430000,c6833cb891626c17,SUV,2017,11,537,642.0,177.0,754.0
30113,福建,350000,c6833cb891626c17,SUV,2017,11,357,419.0,177.0,754.0
30114,辽宁,210000,c6833cb891626c17,SUV,2017,11,199,686.0,177.0,754.0
30115,重庆,500000,c6833cb891626c17,SUV,2017,11,257,294.0,177.0,754.0
30116,陕西,610000,c6833cb891626c17,SUV,2017,11,379,590.0,177.0,754.0
30117,黑龙江,230000,c6833cb891626c17,SUV,2017,11,154,351.0,177.0,754.0
30118,上海,310000,3e21824be728cbec,Hatchback,2017,11,154,631.0,663.0,1574.0
30119,云南,530000,3e21824be728cbec,Hatchback,2017,11,218,766.0,663.0,1574.0
30120,内蒙古,150000,3e21824be728cbec,Hatchback,2017,11,45,437.0,663.0,1574.0
30121,北京,110000,3e21824be728cbec,Hatchback,2017,11,53,706.0,663.0,1574.0
30122,四川,510000,3e21824be728cbec,Hatchback,2017,11,398,1054.0,663.0,1574.0
30123,安徽,340000,3e21824be728cbec,Hatchback,2017,11,310,1097.0,663.0,1574.0
30124,山东,370000,3e21824be728cbec,Hatchback,2017,11,469,2189.0,663.0,1574.0
30125,山西,140000,3e21824be728cbec,Hatchback,2017,11,83,543.0,663.0,1574.0
30126,广东,440000,3e21824be728cbec,Hatchback,2017,11,525,2215.0,663.0,1574.0
30127,广西,450000,3e21824be728cbec,Hatchback,2017,11,183,588.0,663.0,1574.0
30128,江苏,320000,3e21824be728cbec,Hatchback,2017,11,856,2364.0,663.0,1574.0
30129,江西,360000,3e21824be728cbec,Hatchback,2017,11,240,619.0,663.0,1574.0
30130,河北,130000,3e21824be728cbec,Hatchback,2017,11,481,1515.0,663.0,1574.0
30131,河南,410000,3e21824be728cbec,Hatchback,2017,11,459,1856.0,663.0,1574.0
30132,浙江,330000,3e21824be728cbec,Hatchback,2017,11,543,1669.0,663.0,1574.0
30133,湖北,420000,3e21824be728cbec,Hatchback,2017,11,232,730.0,663.0,1574.0
30134,湖南,430000,3e21824be728cbec,Hatchback,2017,11,207,716.0,663.0,1574.0
30135,福建,350000,3e21824be728cbec,Hatchback,2017,11,273,855.0,663.0,1574.0
30136,辽宁,210000,3e21824be728cbec,Hatchback,2017,11,104,638.0,663.0,1574.0
30137,重庆,500000,3e21824be728cbec,Hatchback,2017,11,162,461.0,663.0,1574.0
30138,陕西,610000,3e21824be728cbec,Hatchback,2017,11,174,690.0,663.0,1574.0
30139,黑龙江,230000,3e21824be728cbec,Hatchback,2017,11,78,491.0,663.0,1574.0
30140,上海,310000,f8a6975573af1b33,Sedan,2017,11,419,1422.0,535.0,220.0
30141,云南,530000,f8a6975573af1b33,Sedan,2017,11,266,1468.0,535.0,220.0
30142,内蒙古,150000,f8a6975573af1b33,Sedan,2017,11,51,668.0,535.0,220.0
30143,北京,110000,f8a6975573af1b33,Sedan,2017,11,102,1587.0,535.0,220.0
30144,四川,510000,f8a6975573af1b33,Sedan,2017,11,689,2426.0,535.0,220.0
30145,安徽,340000,f8a6975573af1b33,Sedan,2017,11,661,2420.0,535.0,220.0
30146,山东,370000,f8a6975573af1b33,Sedan,2017,11,535,3628.0,535.0,220.0
30147,山西,140000,f8a6975573af1b33,Sedan,2017,11,70,1037.0,535.0,220.0
30148,广东,440000,f8a6975573af1b33,Sedan,2017,11,1711,5668.0,535.0,220.0
30149,广西,450000,f8a6975573af1b33,Sedan,2017,11,253,1281.0,535.0,220.0
30150,江苏,320000,f8a6975573af1b33,Sedan,2017,11,1350,4965.0,535.0,220.0
30151,江西,360000,f8a6975573af1b33,Sedan,2017,11,384,1337.0,535.0,220.0
30152,河北,130000,f8a6975573af1b33,Sedan,2017,11,474,2386.0,535.0,220.0
30153,河南,410000,f8a6975573af1b33,Sedan,2017,11,638,4404.0,535.0,220.0
30154,浙江,330000,f8a6975573af1b33,Sedan,2017,11,1225,3826.0,535.0,220.0
30155,湖北,420000,f8a6975573af1b33,Sedan,2017,11,482,1683.0,535.0,220.0
30156,湖南,430000,f8a6975573af1b33,Sedan,2017,11,445,1609.0,535.0,220.0
30157,福建,350000,f8a6975573af1b33,Sedan,2017,11,645,1967.0,535.0,220.0
30158,辽宁,210000,f8a6975573af1b33,Sedan,2017,11,134,1264.0,535.0,220.0
30159,重庆,500000,f8a6975573af1b33,Sedan,2017,11,322,980.0,535.0,220.0
30160,陕西,610000,f8a6975573af1b33,Sedan,2017,11,179,1354.0,535.0,220.0
30161,黑龙江,230000,f8a6975573af1b33,Sedan,2017,11,78,907.0,535.0,220.0
30162,上海,310000,54fc07138d70374c,SUV,2017,11,312,1208.0,199.0,2541.0
30163,云南,530000,54fc07138d70374c,SUV,2017,11,309,1505.0,199.0,2541.0
30164,内蒙古,150000,54fc07138d70374c,SUV,2017,11,181,1045.0,199.0,2541.0
30165,北京,110000,54fc07138d70374c,SUV,2017,11,419,1912.0,199.0,2541.0
30166,四川,510000,54fc07138d70374c,SUV,2017,11,533,2112.0,199.0,2541.0
30167,安徽,340000,54fc07138d70374c,SUV,2017,11,197,1481.0,199.0,2541.0
30168,山东,370000,54fc07138d70374c,SUV,2017,11,566,3772.0,199.0,2541.0
30169,山西,140000,54fc07138d70374c,SUV,2017,11,151,988.0,199.0,2541.0
30170,广东,440000,54fc07138d70374c,SUV,2017,11,1118,4069.0,199.0,2541.0
30171,广西,450000,54fc07138d70374c,SUV,2017,11,153,826.0,199.0,2541.0
30172,江苏,320000,54fc07138d70374c,SUV,2017,11,501,2958.0,199.0,2541.0
30173,江西,360000,54fc07138d70374c,SUV,2017,11,130,883.0,199.0,2541.0
30174,河北,130000,54fc07138d70374c,SUV,2017,11,480,2922.0,199.0,2541.0
30175,河南,410000,54fc07138d70374c,SUV,2017,11,448,3198.0,199.0,2541.0
30176,浙江,330000,54fc07138d70374c,SUV,2017,11,355,2083.0,199.0,2541.0
30177,湖北,420000,54fc07138d70374c,SUV,2017,11,247,1391.0,199.0,2541.0
